Year,Month,Day,Hour,Decimal Year,T
1982,10,19,18,1982.7993,15.086473
1982,10,20,0,1982.8,9.8222553
1982,10,20,6,1982.8007,3.0316303
1982,10,20,12,1982.8014,1.4854462
1982,10,20,18,1982.8021,17.984669
1982,10,21,0,1982.8027,14.06707
1982,10,21,6,1982.8034,11.609357
1982,10,21,12,1982.8041,10.825477
1982,10,21,18,1982.8048,12.396832
1982,10,22,0,1982.8055,7.1308162
1982,10,22,6,1982.8062,2.7098083
1982,10,22,12,1982.8068,1.7389485
1982,10,22,18,1982.8075,3.9629366
1982,10,23,0,1982.8082,1.0791234
1982,10,23,6,1982.8089,-2.6065481
1982,10,23,12,1982.8096,-2.0635858
1982,10,23,18,1982.8103,5.5792384
1982,10,24,0,1982.811,2.3664116
1982,10,24,6,1982.8116,-0.77449973
1982,10,24,12,1982.8123,-2.689251
1982,10,24,18,1982.813,7.8661526
1982,10,25,0,1982.8137,2.2891023
1982,10,25,6,1982.8144,-3.5989826
1982,10,25,12,1982.8151,-3.2519901
1982,10,25,18,1982.8158,9.2235584
1982,10,26,0,1982.8164,4.0636183
1982,10,26,6,1982.8171,1.9708761
1982,10,26,12,1982.8178,1.6364688
1982,10,26,18,1982.8185,13.425224
1982,10,27,0,1982.8192,5.3563002
1982,10,27,6,1982.8199,-2.0941499
1982,10,27,12,1982.8205,-3.5486417
1982,10,27,18,1982.8212,13.072838
1982,10,28,0,1982.8219,3.7723604
1982,10,28,6,1982.8226,-2.4033867
1982,10,28,12,1982.8233,-1.9287442
1982,10,28,18,1982.824,14.446425
1982,10,29,0,1982.8247,6.5123425
1982,10,29,6,1982.8253,-0.19557962
1982,10,29,12,1982.826,1.2714974
1982,10,29,18,1982.8267,18.015233
1982,10,30,0,1982.8274,11.470919
1982,10,30,6,1982.8281,4.6461342
1982,10,30,12,1982.8288,3.7597752
1982,10,30,18,1982.8295,18.61393
1982,10,31,0,1982.8301,11.370237
1982,10,31,6,1982.8308,5.8219533
1982,10,31,12,1982.8315,5.7482399
1982,10,31,18,1982.8322,17.508229
1982,11,1,0,1982.8329,13.051263
1982,11,1,6,1982.8336,10.787721
1982,11,1,12,1982.8342,10.625912
1982,11,1,18,1982.8349,13.249031
1982,11,2,0,1982.8356,10.81469
1982,11,2,6,1982.8363,9.7107862
1982,11,2,12,1982.837,9.4518903
1982,11,2,18,1982.8377,16.567933
1982,11,3,0,1982.8384,11.305513
1982,11,3,6,1982.839,8.7255433
1982,11,3,12,1982.8397,10.138684
1982,11,3,18,1982.8404,18.301098
1982,11,4,0,1982.8411,15.336379
1982,11,4,6,1982.8418,15.971034
1982,11,4,12,1982.8425,15.4892
1982,11,4,18,1982.8432,18.675058
1982,11,5,0,1982.8438,18.335258
1982,11,5,6,1982.8445,17.373387
1982,11,5,12,1982.8452,15.287836
1982,11,5,18,1982.8459,9.5543699
1982,11,6,0,1982.8466,3.2276002
1982,11,6,6,1982.8473,0.17658331
1982,11,6,12,1982.8479,-0.42570935
1982,11,6,18,1982.8486,5.1621282
1982,11,7,0,1982.8493,2.6091265
1982,11,7,6,1982.85,1.7587252
1982,11,7,12,1982.8507,1.7767041
1982,11,7,18,1982.8514,6.1114134
1982,11,8,0,1982.8521,3.9089999
1982,11,8,6,1982.8527,3.1898445
1982,11,8,12,1982.8534,4.5472504
1982,11,8,18,1982.8541,11.720826
1982,11,9,0,1982.8548,11.825103
1982,11,9,6,1982.8555,7.4957876
1982,11,9,12,1982.8562,2.0535789
1982,11,9,18,1982.8568,4.2416093
1982,11,10,0,1982.8575,0.59908712
1982,11,10,6,1982.8582,-1.9521167
1982,11,10,12,1982.8589,-3.0164667
1982,11,10,18,1982.8596,3.9827133
1982,11,11,0,1982.8603,-2.0510006
1982,11,11,6,1982.861,-5.8661201
1982,11,11,12,1982.8616,-3.3724487
1982,11,11,18,1982.8623,8.5547439
1982,11,12,0,1982.863,7.8643547
1982,11,12,6,1982.8637,7.1487951
1982,11,12,12,1982.8644,7.0553049
1982,11,12,18,1982.8651,13.486352
1982,11,13,0,1982.8658,15.661797
1982,11,13,6,1982.8664,13.907058
1982,11,13,12,1982.8671,4.1157571
1982,11,13,18,1982.8678,4.8636787
1982,11,14,0,1982.8685,1.116879
1982,11,14,6,1982.8692,-2.2469704
1982,11,14,12,1982.8699,-4.2911697
1982,11,14,18,1982.8705,1.6706287
1982,11,15,0,1982.8712,-0.071525307
1982,11,15,6,1982.8719,0.36176583
1982,11,15,12,1982.8726,0.59189556
1982,11,15,18,1982.8733,2.3214643
1982,11,16,0,1982.874,-0.61628553
1982,11,16,6,1982.8747,-3.4821199
1982,11,16,12,1982.8753,-5.5514896
1982,11,16,18,1982.876,3.3121009
1982,11,17,0,1982.8767,-0.74393562
1982,11,17,6,1982.8774,-1.7040081
1982,11,17,12,1982.8781,-0.9974379
1982,11,17,18,1982.8788,6.4925658
1982,11,18,0,1982.8795,1.0054099
1982,11,18,6,1982.8801,-4.9060476
1982,11,18,12,1982.8808,-3.8758575
1982,11,18,18,1982.8815,6.4781826
1982,11,19,0,1982.8822,1.5771385
1982,11,19,6,1982.8829,-1.9431273
1982,11,19,12,1982.8836,-3.0775949
1982,11,19,18,1982.8842,5.794985
1982,11,20,0,1982.8849,2.1470692
1982,11,20,6,1982.8856,0.92270706
1982,11,20,12,1982.8863,1.278689
1982,11,20,18,1982.887,5.3742791
1982,11,21,0,1982.8877,4.7000709
1982,11,21,6,1982.8884,3.5961673
1982,11,21,12,1982.889,4.2577903
1982,11,21,18,1982.8897,6.6202158
1982,11,22,0,1982.8904,8.3389973
1982,11,22,6,1982.8911,8.4846263
1982,11,22,12,1982.8918,8.3156247
1982,11,22,18,1982.8925,10.327462
1982,11,23,0,1982.8932,9.5309974
1982,11,23,6,1982.8938,8.3282099
1982,11,23,12,1982.8945,7.7780561
1982,11,23,18,1982.8952,9.2738993
1982,11,24,0,1982.8959,9.4303156
1982,11,24,6,1982.8966,8.9323005
1982,11,24,12,1982.8973,9.6928074
1982,11,24,18,1982.8979,3.4631236
1982,11,25,0,1982.8986,-0.92552236
1982,11,25,6,1982.8993,-5.3483282
1982,11,25,12,1982.9,-4.3361169
1982,11,25,18,1982.9007,1.0953044
1982,11,26,0,1982.9014,-0.12186619
1982,11,26,6,1982.9021,-1.641082
1982,11,26,12,1982.9027,-0.67381797
1982,11,26,18,1982.9034,1.4494884
1982,11,27,0,1982.9041,-0.51380589
1982,11,27,6,1982.9048,-1.3138663
1982,11,27,12,1982.9055,-8.3328231
1982,11,27,18,1982.9062,-6.5385304
1982,11,28,0,1982.9068,-10.051605
1982,11,28,6,1982.9075,-13.368709
1982,11,28,12,1982.9082,-11.356872
1982,11,28,18,1982.9089,-1.125088
1982,11,29,0,1982.9096,-1.4774741
1982,11,29,6,1982.9103,-0.49223123
1982,11,29,12,1982.911,-0.14523874
1982,11,29,18,1982.9116,2.9039802
1982,11,30,0,1982.9123,4.4429728
1982,11,30,6,1982.913,4.7072624
1982,11,30,12,1982.9137,4.1067677
1982,11,30,18,1982.9144,5.5774405
1982,12,1,0,1982.9151,3.6447103
1982,12,1,6,1982.9158,2.3897841
1982,12,1,12,1982.9164,1.5124145
1982,12,1,18,1982.9171,6.5788644
1982,12,2,0,1982.9178,4.0222669
1982,12,2,6,1982.9185,0.68538577
1982,12,2,12,1982.9192,2.7583513
1982,12,2,18,1982.9199,8.9394921
1982,12,3,0,1982.9205,6.3451389
1982,12,3,6,1982.9212,3.6698807
1982,12,3,12,1982.9219,5.9262309
1982,12,3,18,1982.9226,7.5335432
1982,12,4,0,1982.9233,8.7345328
1982,12,4,6,1982.924,11.025043
1982,12,4,12,1982.9247,12.819336
1982,12,4,18,1982.9253,16.904138
1982,12,5,0,1982.926,8.7345328
1982,12,5,6,1982.9267,2.8212774
1982,12,5,12,1982.9274,1.1887946
1982,12,5,18,1982.9281,6.3721072
1982,12,6,0,1982.9288,6.4422249
1982,12,6,6,1982.9295,7.0660922
1982,12,6,12,1982.9301,12.966762
1982,12,6,18,1982.9308,15.667191
1982,12,7,0,1982.9315,9.6910095
1982,12,7,6,1982.9322,7.1398056
1982,12,7,12,1982.9329,3.1628762
1982,12,7,18,1982.9336,6.472789
1982,12,8,0,1982.9342,3.9665324
1982,12,8,6,1982.9349,0.37974472
1982,12,8,12,1982.9356,-3.4012149
1982,12,8,18,1982.9363,0.5703209
1982,12,9,0,1982.937,-2.0366175
1982,12,9,6,1982.9377,-2.5526115
1982,12,9,12,1982.9384,-3.4749283
1982,12,9,18,1982.939,-12.342115
1982,12,10,0,1982.9397,-17.381596
1982,12,10,6,1982.9404,-19.564233
1982,12,10,12,1982.9411,-19.423998
1982,12,10,18,1982.9418,-11.714651
1982,12,11,0,1982.9425,-8.8452214
1982,12,11,6,1982.9432,-6.044111
1982,12,11,12,1982.9438,-4.8179511
1982,12,11,18,1982.9445,-0.58212565
1982,12,12,0,1982.9452,-6.4072845
1982,12,12,6,1982.9459,-12.324136
1982,12,12,12,1982.9466,-12.225252
1982,12,12,18,1982.9473,-8.8757855
1982,12,13,0,1982.9479,-12.44819
1982,12,13,6,1982.9486,-19.120154
1982,12,13,12,1982.9493,-21.268631
1982,12,13,18,1982.95,-14.790839
1982,12,14,0,1982.9507,-18.45134
1982,12,14,6,1982.9514,-17.462501
1982,12,14,12,1982.9521,-15.842604
1982,12,14,18,1982.9527,-3.1459147
1982,12,15,0,1982.9534,-7.189366
1982,12,15,6,1982.9541,-5.7852151
1982,12,15,12,1982.9548,-3.6906749
1982,12,15,18,1982.9555,2.4670933
1982,12,16,0,1982.9562,1.8522154
1982,12,16,6,1982.9568,0.86337673
1982,12,16,12,1982.9575,4.0654162
1982,12,16,18,1982.9582,9.5633594
1982,12,17,0,1982.9589,6.9869851
1982,12,17,6,1982.9596,0.3671595
1982,12,17,12,1982.9603,-5.7474594
1982,12,17,18,1982.961,-6.125016
1982,12,18,0,1982.9616,-10.42197
1982,12,18,6,1982.9623,-12.861704
1982,12,18,12,1982.963,-14.722519
1982,12,18,18,1982.9637,-5.5550854
1982,12,19,0,1982.9644,-10.418374
1982,12,19,6,1982.9651,-10.849867
1982,12,19,12,1982.9658,-8.5018247
1982,12,19,18,1982.9664,-4.6561411
1982,12,20,0,1982.9671,-5.1721351
1982,12,20,6,1982.9678,-5.0462829
1982,12,20,12,1982.9685,-4.609396
1982,12,20,18,1982.9692,-1.5098361
1982,12,21,0,1982.9699,-2.737794
1982,12,21,6,1982.9705,-3.1962556
1982,12,21,12,1982.9712,-2.9715195
1982,12,21,18,1982.9719,-2.5202495
1982,12,22,0,1982.9726,-4.2210521
1982,12,22,6,1982.9733,-7.5831036
1982,12,22,12,1982.974,-8.4191218
1982,12,22,18,1982.9747,-3.8129314
1982,12,23,0,1982.9753,-8.6636346
1982,12,23,6,1982.976,-12.867098
1982,12,23,12,1982.9767,-9.0951279
1982,12,23,18,1982.9774,-2.4591213
1982,12,24,0,1982.9781,-2.948147
1982,12,24,6,1982.9788,-3.2987352
1982,12,24,12,1982.9795,-3.2645754
1982,12,24,18,1982.9801,-1.4918573
1982,12,25,0,1982.9808,-0.096695747
1982,12,25,6,1982.9815,0.35996794
1982,12,25,12,1982.9822,-0.60190243
1982,12,25,18,1982.9829,6.2192867
1982,12,26,0,1982.9836,6.1132113
1982,12,26,6,1982.9842,9.2577183
1982,12,26,12,1982.9849,11.762177
1982,12,26,18,1982.9856,7.2261043
1982,12,27,0,1982.9863,0.29164818
1982,12,27,6,1982.987,-3.0146688
1982,12,27,12,1982.9877,-5.1110069
1982,12,27,18,1982.9884,2.8770119
1982,12,28,0,1982.989,0.47323492
1982,12,28,6,1982.9897,-0.48683756
1982,12,28,12,1982.9904,2.3376453
1982,12,28,18,1982.9911,8.811842
1982,12,29,0,1982.9918,10.940542
1982,12,29,6,1982.9925,13.119583
1982,12,29,12,1982.9932,5.4983334
1982,12,29,18,1982.9938,4.6551237
1982,12,30,0,1982.9945,1.9493014
1982,12,30,6,1982.9952,-0.31064448
1982,12,30,12,1982.9959,-1.9161589
1982,12,30,18,1982.9966,-0.98844846
1982,12,31,0,1982.9973,-4.2174563
1982,12,31,6,1982.9979,-6.9088954
1982,12,31,12,1982.9986,-8.4748563
1982,12,31,18,1982.9993,-0.98665057
1983,1,1,0,1983,-3.6637066
1983,1,1,6,1983.0007,-3.399417
1983,1,1,12,1983.0014,-3.2070429
1983,1,1,18,1983.0021,1.778502
1983,1,2,0,1983.0027,0.22153052
1983,1,2,6,1983.0034,-0.094897858
1983,1,2,12,1983.0041,0.37075527
1983,1,2,18,1983.0048,1.5160103
1983,1,3,0,1983.0055,-1.689625
1983,1,3,6,1983.0062,-5.12539
1983,1,3,12,1983.0068,-8.2591097
1983,1,3,18,1983.0075,-4.0466569
1983,1,4,0,1983.0082,-6.1681653
1983,1,4,6,1983.0089,-16.558163
1983,1,4,12,1983.0096,-20.369687
1983,1,4,18,1983.0103,-12.982163
1983,1,5,0,1983.011,-13.992576
1983,1,5,6,1983.0116,-14.292824
1983,1,5,12,1983.0123,-9.1940118
1983,1,5,18,1983.013,0.67639633
1983,1,6,0,1983.0137,-1.3336431
1983,1,6,6,1983.0144,-2.6317186
1983,1,6,12,1983.0151,-2.2559599
1983,1,6,18,1983.0158,2.1596544
1983,1,7,0,1983.0164,-0.046354868
1983,1,7,6,1983.0171,-1.7651363
1983,1,7,12,1983.0178,-0.28187827
1983,1,7,18,1983.0185,-0.7780955
1983,1,8,0,1983.0192,1.7443421
1983,1,8,6,1983.0199,1.3218383
1983,1,8,12,1983.0205,0.7123541
1983,1,8,18,1983.0212,1.4117327
1983,1,9,0,1983.0219,-3.7715799
1983,1,9,6,1983.0226,-11.009879
1983,1,9,12,1983.0233,-14.790839
1983,1,9,18,1983.024,-5.5065424
1983,1,10,0,1983.0247,-9.5967388
1983,1,10,6,1983.0253,-12.405041
1983,1,10,12,1983.026,-7.8240207
1983,1,10,18,1983.0267,-2.7935286
1983,1,11,0,1983.0274,-1.3965692
1983,1,11,6,1983.0281,3.3876122
1983,1,11,12,1983.0288,6.9672083
1983,1,11,18,1983.0295,8.3066353
1983,1,12,0,1983.0301,4.4573559
1983,1,12,6,1983.0308,0.71415198
1983,1,12,12,1983.0315,-0.32143181
1983,1,12,18,1983.0322,1.9870571
1983,1,13,0,1983.0329,-3.4785241
1983,1,13,6,1983.0336,-9.3018851
1983,1,13,12,1983.0342,-11.337095
1983,1,13,18,1983.0349,-7.4230915
1983,1,14,0,1983.0356,-10.578386
1983,1,14,6,1983.0363,-13.828968
1983,1,14,12,1983.037,-16.002616
1983,1,14,18,1983.0377,-4.2012753
1983,1,15,0,1983.0384,-8.7733058
1983,1,15,6,1983.039,-9.4888655
1983,1,15,12,1983.0397,-8.3040569
1983,1,15,18,1983.0404,-4.528491
1983,1,16,0,1983.0411,-5.2746147
1983,1,16,6,1983.0418,-6.2292936
1983,1,16,12,1983.0425,-6.4630191
1983,1,16,18,1983.0432,-6.2274957
1983,1,17,0,1983.0438,-9.4169499
1983,1,17,6,1983.0445,-11.238211
1983,1,17,12,1983.0452,-11.004486
1983,1,17,18,1983.0459,-6.9700236
1983,1,18,0,1983.0466,-9.5050465
1983,1,18,6,1983.0473,-13.214091
1983,1,18,12,1983.0479,-17.113711
1983,1,18,18,1983.0486,-16.689409
1983,1,19,0,1983.0493,-19.330507
1983,1,19,6,1983.05,-21.743274
1983,1,19,12,1983.0507,-21.811594
1983,1,19,18,1983.0514,-18.009059
1983,1,20,0,1983.0521,-19.26039
1983,1,20,6,1983.0527,-20.58004
1983,1,20,12,1983.0534,-21.180535
1983,1,20,18,1983.0541,-13.819979
1983,1,21,0,1983.0548,-15.614272
1983,1,21,6,1983.0555,-14.323388
1983,1,21,12,1983.0562,-15.670006
1983,1,21,18,1983.0568,-6.7830432
1983,1,22,0,1983.0575,-9.0178187
1983,1,22,6,1983.0582,-12.185698
1983,1,22,12,1983.0589,-12.660341
1983,1,22,18,1983.0596,-2.351248
1983,1,23,0,1983.0603,-4.3091486
1983,1,23,6,1983.061,-6.4558275
1983,1,23,12,1983.0616,-7.3691549
1983,1,23,18,1983.0623,-1.4756763
1983,1,24,0,1983.063,-0.81225539
1983,1,24,6,1983.0637,0.32221228
1983,1,24,12,1983.0644,0.66740688
1983,1,24,18,1983.0651,2.9812894
1983,1,25,0,1983.0658,3.1323121
1983,1,25,6,1983.0664,2.2387615
1983,1,25,12,1983.0671,2.4275398
1983,1,25,18,1983.0678,3.020843
1983,1,26,0,1983.0685,1.2067734
1983,1,26,6,1983.0692,-2.6119418
1983,1,26,12,1983.0699,-8.577336
1983,1,26,18,1983.0705,-6.6715741
1983,1,27,0,1983.0712,-10.632323
1983,1,27,6,1983.0719,-16.425119
1983,1,27,12,1983.0726,-13.361517
1983,1,27,18,1983.0733,-4.5087142
1983,1,28,0,1983.074,-9.5697705
1983,1,28,6,1983.0747,-18.762375
1983,1,28,12,1983.0753,-19.713458
1983,1,28,18,1983.076,-4.1797006
1983,1,29,0,1983.0767,-6.2724429
1983,1,29,6,1983.0774,-12.068836
1983,1,29,12,1983.0781,-14.395303
1983,1,29,18,1983.0788,0.36536161
1983,1,30,0,1983.0795,-0.32502759
1983,1,30,6,1983.0801,-6.7237129
1983,1,30,12,1983.0808,-10.039019
1983,1,30,18,1983.0815,-0.53897633
1983,1,31,0,1983.0822,-0.66482853
1983,1,31,6,1983.0829,-1.7094018
1983,1,31,12,1983.0836,-1.3066747
1983,1,31,18,1983.0842,2.2998897
1983,2,1,0,1983.0849,1.7263632
1983,2,1,6,1983.0856,1.6418625
1983,2,1,12,1983.0863,0.38873416
1983,2,1,18,1983.087,0.036348005
1983,2,2,0,1983.0877,-5.3770944
1983,2,2,6,1983.0884,-11.25619
1983,2,2,12,1983.089,-8.4101324
1983,2,2,18,1983.0897,-0.31603815
1983,2,3,0,1983.0904,1.2319439
1983,2,3,6,1983.0911,2.5497962
1983,2,3,12,1983.0918,4.8151357
1983,2,3,18,1983.0925,8.6446383
1983,2,4,0,1983.0932,5.7284631
1983,2,4,6,1983.0938,1.0575487
1983,2,4,12,1983.0945,1.0593466
1983,2,4,18,1983.0952,0.30243551
1983,2,5,0,1983.0959,-5.1613478
1983,2,5,6,1983.0966,-11.549246
1983,2,5,12,1983.0973,-13.44422
1983,2,5,18,1983.0979,-8.4658669
1983,2,6,0,1983.0986,-11.998718
1983,2,6,6,1983.0993,-14.749487
1983,2,6,12,1983.1,-15.83721
1983,2,6,18,1983.1007,-7.0886843
1983,2,7,0,1983.1014,-7.4590493
1983,2,7,6,1983.1021,-8.4622711
1983,2,7,12,1983.1027,-8.3256316
1983,2,7,18,1983.1034,-8.2878759
1983,2,8,0,1983.1041,-7.3583676
1983,2,8,6,1983.1048,-9.6362923
1983,2,8,12,1983.1055,-8.6888051
1983,2,8,18,1983.1062,-6.8297883
1983,2,9,0,1983.1068,-6.6104459
1983,2,9,6,1983.1075,-8.2051731
1983,2,9,12,1983.1082,-10.959538
1983,2,9,18,1983.1089,-9.1508624
1983,2,10,0,1983.1096,-13.054078
1983,2,10,6,1983.1103,-17.633301
1983,2,10,12,1983.111,-19.693681
1983,2,10,18,1983.1116,-12.3547
1983,2,11,0,1983.1123,-15.82822
1983,2,11,6,1983.113,-21.119406
1983,2,11,12,1983.1137,-22.613452
1983,2,11,18,1983.1144,-10.475906
1983,2,12,0,1983.1151,-11.148317
1983,2,12,6,1983.1158,-12.620787
1983,2,12,12,1983.1164,-11.930398
1983,2,12,18,1983.1171,-4.7514292
1983,2,13,0,1983.1178,-9.3054808
1983,2,13,6,1983.1185,-18.102549
1983,2,13,12,1983.1192,-22.08667
1983,2,13,18,1983.1199,-2.2685451
1983,2,14,0,1983.1205,-8.5000268
1983,2,14,6,1983.1212,-15.65023
1983,2,14,12,1983.1219,-16.613898
1983,2,14,18,1983.1226,2.8464478
1983,2,15,0,1983.1233,-3.7715799
1983,2,15,6,1983.124,-11.462947
1983,2,15,12,1983.1247,-6.1825485
1983,2,15,18,1983.1253,3.7076364
1983,2,16,0,1983.126,1.1995819
1983,2,16,6,1983.1267,-5.6359903
1983,2,16,12,1983.1274,-11.534863
1983,2,16,18,1983.1281,1.1258685
1983,2,17,0,1983.1288,-1.2185782
1983,2,17,6,1983.1295,-3.0326477
1983,2,17,12,1983.1301,-2.1822465
1983,2,17,18,1983.1308,0.88674928
1983,2,18,0,1983.1315,0.39952149
1983,2,18,6,1983.1322,0.061518445
1983,2,18,12,1983.1329,0.80764219
1983,2,18,18,1983.1336,1.3721792
1983,2,19,0,1983.1342,-3.7230369
1983,2,19,6,1983.1349,-9.7837192
1983,2,19,12,1983.1356,-12.622585
1983,2,19,18,1983.1363,1.3883602
1983,2,20,0,1983.137,-0.59471087
1983,2,20,6,1983.1377,-5.319562
1983,2,20,12,1983.1384,-9.1670434
1983,2,20,18,1983.139,3.5458264
1983,2,21,0,1983.1397,-0.70258418
1983,2,21,6,1983.1404,-4.9114413
1983,2,21,12,1983.1411,-3.3059268
1983,2,21,18,1983.1418,5.989157
1983,2,22,0,1983.1425,3.8532654
1983,2,22,6,1983.1432,-0.27828249
1983,2,22,12,1983.1438,-2.608346
1983,2,22,18,1983.1445,2.1218987
1983,2,23,0,1983.1452,2.4005714
1983,2,23,6,1983.1459,-1.2797064
1983,2,23,12,1983.1466,-0.67561586
1983,2,23,18,1983.1473,-0.30884659
1983,2,24,0,1983.1479,-0.10928097
1983,2,24,6,1983.1486,-2.8618483
1983,2,24,12,1983.1493,-4.8557067
1983,2,24,18,1983.15,1.9025563
1983,2,25,0,1983.1507,-0.61988131
1983,2,25,6,1983.1514,-4.7136735
1983,2,25,12,1983.1521,-7.1605998
1983,2,25,18,1983.1527,0.76988653
1983,2,26,0,1983.1534,-2.7791454
1983,2,26,6,1983.1541,-6.0548984
1983,2,26,12,1983.1548,-9.4007689
1983,2,26,18,1983.1555,-3.4263853
1983,2,27,0,1983.1562,-5.8984821
1983,2,27,6,1983.1568,-9.9419334
1983,2,27,12,1983.1575,-11.036848
1983,2,27,18,1983.1582,3.2240044
1983,2,28,0,1983.1589,3.1952382
1983,2,28,6,1983.1596,-1.5529855
1983,2,28,12,1983.1603,-4.0322738
1983,2,28,18,1983.161,8.9161195
1983,3,1,0,1983.1616,2.8248731
1983,3,1,6,1983.1623,-1.4936551
1983,3,1,12,1983.163,-1.2023972
1983,3,1,18,1983.1637,7.7726624
1983,3,2,0,1983.1644,4.2577903
1983,3,2,6,1983.1651,1.7119801
1983,3,2,12,1983.1658,1.5196061
1983,3,2,18,1983.1664,3.472113
1983,3,3,0,1983.1671,0.7896633
1983,3,3,6,1983.1678,0.38693627
1983,3,3,12,1983.1685,0.045337448
1983,3,3,18,1983.1692,2.19741
1983,3,4,0,1983.1699,0.75010976
1983,3,4,6,1983.1705,-1.3048768
1983,3,4,12,1983.1712,-2.8870188
1983,3,4,18,1983.1719,4.4196003
1983,3,5,0,1983.1726,0.10826355
1983,3,5,6,1983.1733,-3.4875135
1983,3,5,12,1983.174,-4.7136735
1983,3,5,18,1983.1747,5.5936215
1983,3,6,0,1983.1753,2.3124749
1983,3,6,6,1983.176,-3.6565151
1983,3,6,12,1983.1767,-5.1559541
1983,3,6,18,1983.1774,10.316675
1983,3,7,0,1983.1781,5.1549367
1983,3,7,6,1983.1788,2.2441551
1983,3,7,12,1983.1795,1.9187373
1983,3,7,18,1983.1801,-0.22254794
1983,3,8,0,1983.1808,-1.238355
1983,3,8,6,1983.1815,-1.5242192
1983,3,8,12,1983.1822,-1.6806355
1983,3,8,18,1983.1829,1.068336
1983,3,9,0,1983.1836,-0.1038873
1983,3,9,6,1983.1842,-1.0208105
1983,3,9,12,1983.1849,-0.83203216
1983,3,9,18,1983.1856,1.3542003
1983,3,10,0,1983.1863,0.52177791
1983,3,10,6,1983.187,-0.23693105
1983,3,10,12,1983.1877,0.63144911
1983,3,10,18,1983.1884,1.9331204
1983,3,11,0,1983.189,1.6400646
1983,3,11,6,1983.1897,0.90832395
1983,3,11,12,1983.1904,0.60807656
1983,3,11,18,1983.1911,2.3610179
1983,3,12,0,1983.1918,2.0949304
1983,3,12,6,1983.1925,0.94248383
1983,3,12,12,1983.1932,1.0971022
1983,3,12,18,1983.1938,0.8220253
1983,3,13,0,1983.1945,0.59728923
1983,3,13,6,1983.1952,0.8058443
1983,3,13,12,1983.1959,0.70875832
1983,3,13,18,1983.1966,1.3488066
1983,3,14,0,1983.1973,2.1416755
1983,3,14,6,1983.1979,0.18017909
1983,3,14,12,1983.1986,-2.205619
1983,3,14,18,1983.1993,7.2980198
1983,3,15,0,1983.2,2.8824056
1983,3,15,6,1983.2007,1.100698
1983,3,15,12,1983.2014,3.0711839
1983,3,15,18,1983.2021,6.5267256
1983,3,16,0,1983.2027,3.3121009
1983,3,16,6,1983.2034,1.0108036
1983,3,16,12,1983.2041,1.5070208
1983,3,16,18,1983.2048,8.0872929
1983,3,17,0,1983.2055,3.42357
1983,3,17,6,1983.2062,1.6274794
1983,3,17,12,1983.2068,0.80764219
1983,3,17,18,1983.2075,5.8669005
1983,3,18,0,1983.2082,2.553392
1983,3,18,6,1983.2089,1.1690178
1983,3,18,12,1983.2096,1.0611445
1983,3,18,18,1983.2103,4.9679563
1983,3,19,0,1983.211,3.1574825
1983,3,19,6,1983.2116,4.455558
1983,3,19,12,1983.2123,5.6151961
1983,3,19,18,1983.213,7.618044
1983,3,20,0,1983.2137,7.0445175
1983,3,20,6,1983.2144,5.8669005
1983,3,20,12,1983.2151,6.0107316
1983,3,20,18,1983.2158,6.8251751
1983,3,21,0,1983.2164,2.9165654
1983,3,21,6,1983.2171,-0.53538055
1983,3,21,12,1983.2178,-1.4361227
1983,3,21,18,1983.2185,2.778128
1983,3,22,0,1983.2192,0.75190764
1983,3,22,6,1983.2199,2.0571747
1983,3,22,12,1983.2205,1.859407
1983,3,22,18,1983.2212,0.84719574
1983,3,23,0,1983.2219,-2.1930338
1983,3,23,6,1983.2226,-5.0516766
1983,3,23,12,1983.2233,-6.9106933
1983,3,23,18,1983.224,-3.2879479
1983,3,24,0,1983.2247,-5.4436163
1983,3,24,6,1983.2253,-9.0250102
1983,3,24,12,1983.226,-10.511864
1983,3,24,18,1983.2267,-2.8420715
1983,3,25,0,1983.2274,-5.6593629
1983,3,25,6,1983.2281,-10.305107
1983,3,25,12,1983.2288,-10.844473
1983,3,25,18,1983.2295,-0.53538055
1983,3,26,0,1983.2301,-4.9941441
1983,3,26,6,1983.2308,-8.7175713
1983,3,26,12,1983.2315,-9.5787599
1983,3,26,18,1983.2322,0.77168442
1983,3,27,0,1983.2329,-1.0729492
1983,3,27,6,1983.2336,-6.1376012
1983,3,27,12,1983.2342,-6.705734
1983,3,27,18,1983.2349,3.7004448
1983,3,28,0,1983.2356,1.2319439
1983,3,28,6,1983.2363,-0.14703663
1983,3,28,12,1983.237,0.84359996
1983,3,28,18,1983.2377,3.2725474
1983,3,29,0,1983.2384,1.616692
1983,3,29,6,1983.239,1.1564326
1983,3,29,12,1983.2397,0.8525894
1983,3,29,18,1983.2404,-3.7032602
1983,3,30,0,1983.2411,-4.3145423
1983,3,30,6,1983.2418,-7.2235259
1983,3,30,12,1983.2425,-8.0721293
1983,3,30,18,1983.2432,-1.2023972
1983,3,31,0,1983.2438,-2.5076643
1983,3,31,6,1983.2445,-7.2522921
1983,3,31,12,1983.2452,-9.3432365
1983,3,31,18,1983.2459,3.9125957
1983,4,1,0,1983.2466,1.2121671
1983,4,1,6,1983.2473,-2.1013415
1983,4,1,12,1983.2479,-0.022982316
1983,4,1,18,1983.2486,9.3476128
1983,4,2,0,1983.2493,4.1031719
1983,4,2,6,1983.25,-0.93091603
1983,4,2,12,1983.2507,-1.5565812
